"Site","Tag","Species","Family","WSG","HOM","DBH","Ht","Notes","ID","AIC1","AIC2","AIC3","AIC4","AIC5","range.iso","b1.hom","b1.iso","range.hom","iso"
"HKK","82131","ALPHVE","Annonaceae",0.738,1.6,47.5,29.03,"","HKK-82131",TRUE,FALSE,TRUE,FALSE,FALSE,1.614182050125,0.109633061659275,0.109633061659275,1.614182050125,0.889292770001599
"HKK","80867","CARABR","Rhizophoraceae",0.665857,3,54.9,31.4,"","HKK-80867",TRUE,FALSE,TRUE,FALSE,FALSE,1.50498260921072,0.0630918065079913,0.0630918065079913,1.50498260921072,0.974683551181561
"HKK","105780","CHUKTA","Meliaceae",0.5482,2.4,48.5,32.63,"","HKK-105780",TRUE,TRUE,TRUE,FALSE,FALSE,2.47446246346785,0.0320261769689723,0.0320261769689723,2.47446246346785,0.97312578371382
"HKK","89018","DIMOLO","Sapindaceae",0.7,1.7,62.3,30.83,"","HKK-89018",TRUE,FALSE,TRUE,FALSE,FALSE,2.47406503990323,0.0494943136211607,0.0494943136211607,2.47406503990323,0.971080317318199
"HKK","80109","DIOSVA","Ebenaceae",0.697332,1.8,37.6,25.43,"","HKK-80109",TRUE,FALSE,TRUE,FALSE,FALSE,1.61785710345614,0.122706475313793,0.122706475313793,1.61785710345614,0.944569241176278
"HKK","77879","DIPTAL","Dipterocarpaceae",0.599,3.6,144.4,54.63,"","HKK-77879",TRUE,FALSE,TRUE,FALSE,FALSE,3.33513899729074,0.0349232190497615,0.0349232190497615,3.33513899729074,0.960662692884952
"HKK","85162","DIPTAL","Dipterocarpaceae",0.599,2.6,76.9,36.2,"","HKK-85162",TRUE,FALSE,TRUE,FALSE,FALSE,2.04175351616594,0.0180116190456742,0.00565551728269156,1.61369104302259,0.939677074264056
"HKK","110491","DIPTAL","Dipterocarpaceae",0.599,2.7,74.2,45.23,"","HKK-110491",TRUE,FALSE,TRUE,FALSE,FALSE,1.93496207214084,0.0456601486714831,0.0456601486714831,1.93496207214084,0.989825798013171
"HKK","85163","DIPTAL","Dipterocarpaceae",0.599,2.6,92.7,43.2,"","HKK-85163",TRUE,TRUE,TRUE,FALSE,FALSE,2.68922917045359,0.0324156041835762,0.0324156041835762,2.68922917045359,0.984441358091774
"HKK","76660","HOPEOD","Dipterocarpaceae",0.635,2.1,150.2,50.63,"","HKK-76660",TRUE,FALSE,TRUE,FALSE,FALSE,3.54995519407367,0.0472683574640667,0.0472683574640667,3.54995519407367,0.943014919135916
"HKK","64579","HOPEOD","Dipterocarpaceae",0.635,3.3,102.1,47.23,"","HKK-64579",TRUE,FALSE,TRUE,FALSE,FALSE,1.93502384259014,0.0171438595959399,0.0171438595959399,1.93502384259014,0.977048476180729
"HKK","4192","HOPEOD","Dipterocarpaceae",0.635,3,96.7,49.23,"","HKK-4192",TRUE,FALSE,TRUE,FALSE,FALSE,1.50500006314394,0.0149976269782623,0.0149976269782623,1.50500006314394,0.97563522629911
"HKK","96487","HOPEOD","Dipterocarpaceae",0.635,2.45,94,49.03,"","HKK-96487",TRUE,FALSE,TRUE,FALSE,FALSE,3.33408867673423,0.025825832303736,0.025825832303736,3.33408867673423,0.986675291125302
"HKK","3931","HOPEOD","Dipterocarpaceae",0.635,3.05,116.5,40.03,"","HKK-3931",TRUE,FALSE,TRUE,FALSE,FALSE,3.33589209032648,0.0421223565844389,0.0421223565844389,3.33589209032648,0.954684989056691
"HKK","77568","HOPEOD","Dipterocarpaceae",0.635,2.2,91.1,40.63,"","HKK-77568",TRUE,FALSE,TRUE,FALSE,FALSE,2.68930011455357,0.014000219087286,0.014000219087286,2.68930011455357,0.926159617970292
"HKK","92143","HOPEOD","Dipterocarpaceae",0.635,2.4,95,42.83,"","HKK-92143",TRUE,FALSE,TRUE,FALSE,FALSE,1.8285330100542,0.0640748631441253,0.0640748631441253,1.8285330100542,0.963580628010842
"HKK","87712","HOPEOD","Dipterocarpaceae",0.635,2.5,115.6,50.43,"","HKK-87712",TRUE,FALSE,TRUE,FALSE,FALSE,2.68984861950233,0.0322908788969232,0.0322908788969232,2.68984861950233,0.940032596831154
"HKK","76731","HOPEOD","Dipterocarpaceae",0.635,3.5,108,46.63,"","HKK-76731",TRUE,FALSE,TRUE,FALSE,FALSE,2.57999039760322,0.000642792340224019,0.000642792340224019,2.57999039760322,0.940141622342662
"HKK","77103","HOPEOD","Dipterocarpaceae",0.635,3.5,117.8,51.43,"","HKK-77103",TRUE,FALSE,TRUE,FALSE,FALSE,3.11816684730709,0.0587108010765926,0.0587108010765926,3.11816684730709,0.919143631266319
"HKK","101349","HOPEOD","Dipterocarpaceae",0.635,2.3,92.7,48.63,"","HKK-101349",TRUE,FALSE,TRUE,FALSE,FALSE,2.04372457992026,0.0298042879870064,0.0298042879870064,2.04372457992026,0.952177979588738
"HKK","105722","HOPEOD","Dipterocarpaceae",0.635,2.9,112.4,45.83,"","HKK-105722",TRUE,FALSE,TRUE,FALSE,FALSE,1.2899401481297,0.0594040380931686,0.0594040380931686,1.2899401481297,0.928264140306586
"HKK","96392","HOPEOD","Dipterocarpaceae",0.635,2.55,74.5,40.4,"","HKK-96392",TRUE,FALSE,TRUE,FALSE,FALSE,3.11905958777692,0.020077140372963,0.020077140372963,3.11905958777692,0.955720263828347
"HKK","110689","HOPEOD","Dipterocarpaceae",0.635,2.5,94.8,39.63,"","HKK-110689",TRUE,FALSE,TRUE,FALSE,FALSE,1.83105616648869,0.043733292493902,0.043733292493902,1.83105616648869,0.98048316039367
"HKK","79762","HOPEOD","Dipterocarpaceae",0.635,3,124.9,50.43,"","HKK-79762",TRUE,TRUE,TRUE,FALSE,FALSE,2.90473440054443,0.0165286623296271,0.0191474246818397,2.47210731652562,0.936321778828787
"HKK","84443","HOPEOD","Dipterocarpaceae",0.635,4,95.6,41.63,"","HKK-84443",TRUE,FALSE,TRUE,FALSE,FALSE,1.50505964429265,0.0697134979505009,0.0697134979505009,1.50505964429265,0.927157090244252
"HKK","95454","HOPEOD","Dipterocarpaceae",0.635,3.6,94.6,46.83,"","HKK-95454",TRUE,FALSE,TRUE,FALSE,FALSE,1.50495482739098,-0.00151834242262062,-0.00195859902438496,1.29000483536613,0.838333775747612
"HKK","98921","HOPEOD","Dipterocarpaceae",0.635,1.85,76.5,46.63,"","HKK-98921",TRUE,FALSE,TRUE,FALSE,FALSE,2.47421638567938,0.0163568848073615,0.0163568848073615,2.47421638567938,0.987061432920196
"HKK","74729","HOPEOD","Dipterocarpaceae",0.635,3.6,117.7,42.83,"","HKK-74729",TRUE,FALSE,TRUE,FALSE,FALSE,3.11884934155016,0.0194904102976621,0.0211272852394812,2.90416161977956,0.971549313386421
"HKK","107841","HOPEOD","Dipterocarpaceae",0.635,1.7,77.2,39.03,"","HKK-107841",TRUE,TRUE,TRUE,FALSE,FALSE,2.68921823513208,0.02594043141227,0.02594043141227,2.68921823513208,0.978027229570552
"HKK","100514","HOPEOD","Dipterocarpaceae",0.635,3.7,125.6,40.03,"","HKK-100514",TRUE,FALSE,TRUE,FALSE,FALSE,3.33259318492589,0.0232612323653527,0.0232612323653527,3.33259318492589,0.985638316044597
"HKK","104170","HOPEOD","Dipterocarpaceae",0.635,3.3,110.7,39.83,"","HKK-104170",TRUE,FALSE,TRUE,FALSE,FALSE,1.50500189362143,-0.0149772878291934,-0.00452623032887427,1.29001933567954,0.939084957078155
"HKK","82975","HOPEOD","Dipterocarpaceae",0.635,1.8,83.5,43.23,"","HKK-82975",TRUE,FALSE,TRUE,FALSE,FALSE,3.55012186185714,0.0345971895412202,0.0345971895412202,3.55012186185714,0.97064107086222
"HKK","107374","HOPEOD","Dipterocarpaceae",0.635,2.9,104.7,46.43,"","HKK-107374",TRUE,FALSE,TRUE,FALSE,FALSE,2.68749905229079,0.0186407083759982,0.0186407083759982,2.68749905229079,0.971498416829179
"HKK","73051","HOPEOD","Dipterocarpaceae",0.635,3,110.4,44.63,"","HKK-73051",TRUE,FALSE,TRUE,FALSE,FALSE,3.33603322588945,0.0138902370731618,0.0138902370731618,3.33603322588945,0.964452835250721
"HKK","40325","IRVIMA","Irvingiaceae",0.883333,3.2,50.8,29.83,"","HKK-40325",TRUE,FALSE,TRUE,FALSE,FALSE,1.50501513763529,0.0223317055131642,0.0223317055131642,1.50501513763529,0.938906135854599
"HKK","33072","IRVIMA","Irvingiaceae",0.883333,2.8,58.1,32.03,"","HKK-33072",TRUE,FALSE,TRUE,FALSE,FALSE,1.50499557606075,0.0213733924981788,0.0213733924981788,1.50499557606075,0.960693500125726
"HKK","62630","LAGETO","Lythraceae",0.543,2.4,88.5,39.83,"","HKK-62630",TRUE,FALSE,TRUE,FALSE,FALSE,2.4752729658502,0.0634552651101281,0.0634552651101281,2.4752729658502,0.846976070622223
"HKK","4329","LAGETO","Lythraceae",0.543,1.5,35.8,22.83,"","HKK-4329",TRUE,FALSE,TRUE,FALSE,FALSE,1.18356747406144,0.243047963475929,0.243047963475929,1.18356747406144,0.72869970883567
"HKK","106506","LAGETO","Lythraceae",0.543,2.6,102.4,37.63,"","HKK-106506",TRUE,FALSE,TRUE,FALSE,FALSE,2.47548234991564,0.0888223312248407,0.0951121049744038,2.26090774196912,0.902705152913556
"HKK","16511","LAGETO","Lythraceae",0.543,3.2,138.8,46.4,"","HKK-16511",FALSE,FALSE,FALSE,FALSE,TRUE,0.64505528782549,0.060383527713632,0.060383527713632,0.64505528782549,0.600103504671609
"HKK","43903","MALLPH","Euphorbiaceae",0.603333,1.6,22.8,13,"","HKK-43903",TRUE,FALSE,TRUE,FALSE,FALSE,1.17978489313188,0.413521372531914,0.413521372531914,1.17978489313188,0.923680321283736
"HKK","89956","MITRTH","Annonaceae",0.62,2.5,29.9,16.8,"leaning","HKK-89956",FALSE,FALSE,FALSE,FALSE,TRUE,0.859980943536585,0.0438177852108297,0.0305477528713245,0.644989331650635,0.956585410727808
"HKK","79501","NEOLOB","Lauraceae",0.53325,1.6,45,26.8,"","HKK-79501",TRUE,TRUE,TRUE,FALSE,FALSE,1.82875261172492,0.0361946545694802,0.0361946545694802,1.82875261172492,0.98726401260777
"HKK","103705","NEOLOB","Lauraceae",0.53325,2.95,44,29.83,"","HKK-103705",TRUE,FALSE,TRUE,FALSE,FALSE,1.0749819842263,0.0282070934790158,0.0237702385429196,0.859980578007625,0.978777665101594
"HKK","40443","NEOLOB","Lauraceae",0.53325,4,37.7,22.63,"","HKK-40443",TRUE,FALSE,TRUE,FALSE,FALSE,0.430022584145779,0.0800810212243434,0.0862691791340644,0.215018352124542,0.986369126350334
"HKK","102155","NEOLOB","Lauraceae",0.53325,1.8,51.1,32.13,"","HKK-102155",TRUE,FALSE,TRUE,FALSE,FALSE,3.3350594429583,0.0202600018327751,0.0202600018327751,3.3350594429583,0.972298175178859
"HKK","93547","PERSXX","Lauraceae",0.514821,2.2,56.8,32.03,"","HKK-93547",TRUE,FALSE,TRUE,FALSE,FALSE,2.04375866019132,0.0261593069464443,0.0273287923258928,1.82749850747448,0.988995898139856
"HKK","90072","PERSXX","Lauraceae",0.514821,1.5,56.9,34.43,"","HKK-90072",FALSE,FALSE,FALSE,FALSE,TRUE,0.96958603224644,0.117165627497875,0.117165627497875,0.96958603224644,0.922773758257012
"HKK","103134","PRUNAR","Rosaceae",0.456,1.55,45.2,20.43,"","HKK-103134",TRUE,FALSE,TRUE,FALSE,FALSE,2.68854255663785,0.0613256581709639,0.0613256581709639,2.68854255663785,0.964939437044354
"HKK","107298","PTERGR","Malvaceae",0.521,3,51.7,28.8,"","HKK-107298",TRUE,FALSE,TRUE,FALSE,FALSE,1.28998303315657,0.00712213588614081,0.0111474199508869,1.07497694303419,0.985561235661734
"HKK","62197","PTERGR","Malvaceae",0.521,4.6,64.9,25.23,"","HKK-62197",TRUE,FALSE,TRUE,FALSE,FALSE,2.90420894013958,0.0272759120386221,0.0117974609939704,0.645050705895884,0.953357116427606
"HKK","56532","PTERMA","Fabaceae-papilionoideae",0.7,3.3,95.6,36.83,"","HKK-56532",FALSE,FALSE,FALSE,TRUE,FALSE,0.645041800864344,0.0210220637618518,0.0210220637618518,0.645041800864344,0.973451424307289
"HKK","106218","SACCLI","Annonaceae",0.564953,1.6,55.6,31.83,"","HKK-106218",TRUE,FALSE,TRUE,FALSE,FALSE,2.47577619974667,0.0508825437724291,0.0576383172248187,2.26004882383246,0.925217239583318
"HKK","23976","SACCLI","Annonaceae",0.564953,2.8,28.7,22.83,"","HKK-23976",FALSE,FALSE,FALSE,FALSE,TRUE,1.07501489073068,0.0498193301342375,0.0466507932393529,0.644995532886752,0.984906782454735
"HKK","86533","SACCLI","Annonaceae",0.564953,3,43.2,28.6,"","HKK-86533",TRUE,FALSE,TRUE,FALSE,FALSE,2.25816317595833,0.0539308478099932,0.0539308478099932,2.25816317595833,0.975103215220583
"HKK","107343","SACCLI","Annonaceae",0.564953,3.1,40,23.03,"","HKK-107343",TRUE,FALSE,TRUE,FALSE,FALSE,3.11833687276596,0.0544244402319379,0.10722898438,1.71997247952236,0.948839632872939
"HKK","18401","STERHY","Malvaceae",0.4256,3.4,99.3,38.03,"","HKK-18401",TRUE,TRUE,TRUE,FALSE,FALSE,3.12059995868844,0.0207812403900987,0.0294419876642654,1.50496330414848,0.910936473073255
"HKK","98126","TETRNU","Tetramelaceae",0.307,3.6,65.2,37.83,"","HKK-98126",TRUE,FALSE,TRUE,FALSE,FALSE,1.82810021641026,0.0511590383415462,0.0511590383415462,1.82810021641026,0.955681172464951
"HKK","17553","TETRNU","Tetramelaceae",0.307,3.5,104,39.83,"","HKK-17553",TRUE,FALSE,TRUE,FALSE,FALSE,1.28999249447732,0.0681004129626762,0.0681004129626762,1.28999249447732,0.91533800252212
"HKK","56449","TETRNU","Tetramelaceae",0.307,1.8,42.8,27.6,"","HKK-56449",TRUE,FALSE,TRUE,FALSE,FALSE,2.04645809697436,0.0635604342954583,0.0635604342954583,2.04645809697436,0.929020506190915
"HKK","19095","TETRNU","Tetramelaceae",0.307,5.9,220.9,40.83,"","HKK-19095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HKK","19384","TETRNU","Tetramelaceae",0.307,2.4,62.2,32.83,"","HKK-19384",TRUE,FALSE,TRUE,FALSE,FALSE,2.26013970797407,0.0912118262070373,0.0912118262070373,2.26013970797407,0.968719437588135
"HKK","4918","TETRNU","Tetramelaceae",0.307,3.3,102.6,38.63,"","HKK-4918",TRUE,FALSE,TRUE,FALSE,FALSE,1.07496178313776,0.0856838446590406,0.0856838446590406,1.07496178313776,0.965497997793843
"HKK","5108","TETRNU","Tetramelaceae",0.307,2.2,75.9,34.63,"","HKK-5108",TRUE,FALSE,TRUE,FALSE,FALSE,1.72002982840823,0.0521767000842144,0.0521767000842144,1.72002982840823,0.975417457977066
"HKK","11757","TETRNU","Tetramelaceae",0.307,3.7,73.3,38.63,"","HKK-11757",TRUE,FALSE,TRUE,FALSE,FALSE,1.29000303036356,0.0482104551498305,0.0432886789520288,1.07492808801862,0.964846120722193
"HKK","11829","TETRNU","Tetramelaceae",0.307,3.7,57.8,37.43,"","HKK-11829",TRUE,FALSE,TRUE,FALSE,FALSE,1.71995609598193,0.109823279698745,0.109823279698745,1.71995609598193,0.942633145200288
"HKK","12410","TETRNU","Tetramelaceae",0.307,3.4,146.7,38.43,"","HKK-12410",TRUE,FALSE,TRUE,FALSE,FALSE,2.58001817620567,0.0710972420238836,0.0710972420238836,2.58001817620567,0.945865846542137
"HKK","14953","TETRNU","Tetramelaceae",0.307,3.5,63.8,36.03,"","HKK-14953",TRUE,FALSE,TRUE,FALSE,FALSE,1.28996542770168,0.0857710134297964,0.0857710134297964,1.28996542770168,0.969858376043239
"HKK","26572","TETRNU","Tetramelaceae",0.307,3,70.5,38.03,"","HKK-26572",TRUE,FALSE,TRUE,FALSE,FALSE,1.07498260329569,0.0240881182741803,0.0240881182741803,1.07498260329569,0.979863741814565
"HKK","15242","TETRNU","Tetramelaceae",0.307,3.3,72.8,36.4,"","HKK-15242",TRUE,FALSE,TRUE,FALSE,FALSE,2.79498616069282,0.0239049290061725,0.0239049290061725,2.79498616069282,0.987052501576512
"HKK","30218","TETRNU","Tetramelaceae",0.307,3.4,56.9,34.63,"","HKK-30218",FALSE,FALSE,FALSE,TRUE,FALSE,0.645002626823432,0.0525610787321154,0.0525610787321154,0.645002626823432,0.965967600877517
"HKK","52695","TETRNU","Tetramelaceae",0.307,3,66.5,38.23,"","HKK-52695",FALSE,FALSE,FALSE,FALSE,TRUE,0.860014754440631,0.0789140597351145,0.0789140597351145,0.860014754440631,0.875695610801958
"HKK","21767","TETRNU","Tetramelaceae",0.307,4.1,89.8,41.23,"","HKK-21767",TRUE,FALSE,TRUE,FALSE,FALSE,1.93503368995897,0.0490490115938303,0.0490490115938303,1.93503368995897,0.951130862330053
"HKK","33593","TETRNU","Tetramelaceae",0.307,4.2,66.7,36.63,"","HKK-33593",FALSE,FALSE,TRUE,FALSE,FALSE,0,0.237973566650978,0.237973566650978,0,0.962931459937863
"HKK","33634","TETRNU","Tetramelaceae",0.307,3.3,77.5,40.83,"","HKK-33634",TRUE,FALSE,TRUE,FALSE,FALSE,3.33656919748199,0.071042556193262,0.071042556193262,3.33656919748199,0.824625987182994
"HKK","21078","TETRNU","Tetramelaceae",0.307,4.2,67.5,39.83,"","HKK-21078",TRUE,FALSE,TRUE,FALSE,FALSE,0.430060213317756,0.0411351461879254,0.0411351461879254,0.430060213317756,0.988717551158191
"HKK","25376","TETRNU","Tetramelaceae",0.307,4.2,85.7,40.03,"","HKK-25376",FALSE,FALSE,FALSE,TRUE,TRUE,0.644970221271605,0.0202911630091042,0.0202911630091042,0.644970221271605,0.974673691026031
"HKK","45710","TETRNU","Tetramelaceae",0.307,2.8,65.6,31.63,"","HKK-45710",TRUE,FALSE,TRUE,FALSE,FALSE,2.68812233214427,0.0497717730866351,0.0497717730866351,2.68812233214427,0.984360826190787
"HKK","24218","TETRNU","Tetramelaceae",0.307,2.7,63.3,31.63,"","HKK-24218",TRUE,FALSE,TRUE,FALSE,TRUE,0.645031593364625,0.0607126689072536,0.0607126689072536,0.645031593364625,0.98976383249132
"HKK","24253","TETRNU","Tetramelaceae",0.307,3.1,63,34.43,"","HKK-24253",TRUE,TRUE,TRUE,FALSE,FALSE,1.93500609665243,0.0286689452043103,0.0286689452043103,1.93500609665243,0.973033623932132
"HKK","36263","TETRNU","Tetramelaceae",0.307,4,90.7,39.83,"","HKK-36263",TRUE,FALSE,TRUE,FALSE,FALSE,1.07492056732304,0.0446076064111891,0.0446076064111891,1.07492056732304,0.962569854458124
"HKK","36265","TETRNU","Tetramelaceae",0.307,3.2,65.2,38.23,"","HKK-36265",TRUE,FALSE,TRUE,FALSE,FALSE,1.28998366643803,0.0409282899074848,0.0409282899074848,1.28998366643803,0.99166196214623
"HKK","75957","TETRNU","Tetramelaceae",0.307,2.8,68.4,39.03,"","HKK-75957",TRUE,FALSE,TRUE,FALSE,FALSE,2.04457463649038,0.056248947573571,0.056248947573571,2.04457463649038,0.90562287624553
"HKK","50524","TETRNU","Tetramelaceae",0.307,4.01,96.1,38.2,"","HKK-50524",FALSE,FALSE,TRUE,FALSE,FALSE,0.215026737347834,0.239438192603811,-0.00995947877541278,0,0.977780216924726
"HKK","41329","TETRNU","Tetramelaceae",0.307,2.7,72.9,33,"","HKK-41329",TRUE,TRUE,TRUE,FALSE,FALSE,1.93499797031106,0.0328759088127857,0.0328759088127857,1.93499797031106,0.985520043924644
"HKK","41340","TETRNU","Tetramelaceae",0.307,3.2,72.3,36.6,"","HKK-41340",TRUE,TRUE,TRUE,FALSE,FALSE,1.50500041635526,0.0154000455157709,0.0293105688611848,1.07499481159848,0.984137161984508
"HKK","106067","TETRNU","Tetramelaceae",0.307,3.9,72.6,38.2,"","HKK-106067",TRUE,TRUE,TRUE,FALSE,FALSE,1.29001777856085,0.0247687709331947,0.0274790445933725,0.645019972340426,0.990643958867016
"HKK","59807","TETRNU","Tetramelaceae",0.307,4.4,85.2,39.03,"","HKK-59807",TRUE,FALSE,FALSE,FALSE,FALSE,0.215023075498701,0.100198882265689,0.100198882265689,0.215023075498701,0.943222357114875
"HKK","110560","TETRNU","Tetramelaceae",0.307,3.8,103.1,40,"","HKK-110560",TRUE,FALSE,FALSE,FALSE,FALSE,2.1499668732064,0.0477858789039462,0.0482002893566142,1.93502655143958,0.947021349616514
"HKK","93654","TETRNU","Tetramelaceae",0.307,4,92,43.4,"","HKK-93654",TRUE,FALSE,TRUE,FALSE,FALSE,3.33605646324155,0.0554824850661427,0.0554824850661427,3.33605646324155,0.842847369700666
"HKK","64675","TETRNU","Tetramelaceae",0.307,3.6,62.9,39.83,"","HKK-64675",TRUE,FALSE,TRUE,FALSE,FALSE,1.29002809976756,0.0448340331649909,0.0448340331649909,1.29002809976756,0.950840288748725
"HKK","87145","TREWNU","Euphorbiaceae",0.44,3.05,47.5,30.03,"","HKK-87145",TRUE,FALSE,TRUE,FALSE,FALSE,2.36501074406282,0.0434382946531163,0.0434382946531163,2.36501074406282,0.938077398482655
"HKK","46156","VATIHA","Dipterocarpaceae",0.69625,3,59.5,34.83,"","HKK-46156",TRUE,FALSE,TRUE,FALSE,FALSE,1.82810036472492,0.0435489598299053,0.0760985237623272,1.29001110475,0.978978953190838
"HKK","32538","VATIHA","Dipterocarpaceae",0.69625,1.8,40.6,32,"","HKK-32538",TRUE,FALSE,TRUE,TRUE,FALSE,3.44295072643444,0.0421306497097537,0.0421306497097537,3.44295072643444,0.974272903302546
"HKK","77613","VATIHA","Dipterocarpaceae",0.69625,2.3,31.2,31.4,"","HKK-77613",TRUE,FALSE,TRUE,FALSE,FALSE,2.26007499433489,0.0651364542685946,0.0651364542685946,2.26007499433489,0.979108406586081
"KCH","2800924","Alangium kurzii","Cornaceae",0.42,5.7,38.2,32.6,"","KCH-2800924",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KCH","31132","Alstonia scholaris","Apocynaceae",0.382,6,59.8,29.8,"","KCH-31132",TRUE,FALSE,TRUE,FALSE,FALSE,2.57992396668279,0.0234328845395174,0.0234328845395174,2.57992396668279,0.879290516969843
"KCH","41002","Alstonia scholaris","Apocynaceae",0.382,2.55,76,34.4,"","KCH-41002",TRUE,FALSE,TRUE,FALSE,FALSE,3.33576235266194,0.0561050917171977,0.0561050917171977,3.33576235266194,0.313515087809729
"KCH","91359","Alstonia scholaris","Apocynaceae",0.382,6.3,55.2,28.8,"","KCH-91359",FALSE,FALSE,TRUE,FALSE,FALSE,3.33401214636122,0.0247067326208307,0.0247067326208307,3.33401214636122,0.345725188071111
"KCH","70785","Alstonia scholaris","Apocynaceae",0.382,3.5,28.9,18.2,"","KCH-70785",TRUE,FALSE,TRUE,FALSE,FALSE,0.430017406379197,0.0809474972586306,0.0809474972586306,0.430017406379197,0.935413055317599
"KCH","91169","Bhesa cf. indica","Celastraceae",0.655,1.7,79.2,37.2,"","KCH-91169",TRUE,FALSE,TRUE,FALSE,FALSE,3.33401329873795,0.0419635019127163,0.0419635019127163,3.33401329873795,0.921587754466021
"KCH","3700360","Blumeodendron sp. 1","Euphorbiaceae",0.57625,2.9,45.1,30.2,"","KCH-3700360",TRUE,FALSE,TRUE,FALSE,FALSE,2.90299497960071,0.044896134316063,0.044896134316063,2.90299497960071,0.932117576032991
"KCH","2000810","Bouea oppositifolia","Anacardiaceae",0.745,6.25,55.5,33.8,"","KCH-2000810",FALSE,TRUE,FALSE,FALSE,FALSE,0,0.121615373360466,0.121615373360466,0,0.960791063795486
"KCH","3700767","Chisocheton macrophyllus","Meliaceae",0.445,3.1,48.2,19.6,"stem broke above","KCH-3700767",FALSE,FALSE,FALSE,FALSE,TRUE,0.644995607365553,0.0449808351153107,0.0449808351153107,0.644995607365553,0.966227723600224
"KCH","421286","Cinnamomum sintoc","Lauraceae",0.474415,2.08,55.4,27.8,"","KCH-421286",FALSE,FALSE,FALSE,FALSE,TRUE,0.859986481627681,0.0580918550002824,0.0580918550002824,0.859986481627681,0.969128906896701
"KCH","450654","Cleistocalyx nervosum","Myrtaceae",0.6608,3.27,122.1,45,"","KCH-450654",TRUE,FALSE,TRUE,FALSE,FALSE,1.50500754637282,0.0363030598715374,0.0363030598715374,1.50500754637282,0.923264822935892
"KCH","3000343","Cleistocalyx nervosum","Myrtaceae",0.6608,3.6,110,43.8,"","KCH-3000343",FALSE,FALSE,FALSE,TRUE,FALSE,0.859999776577901,0.0197134768065868,0.0197134768065868,0.859999776577901,0.943462624288799
"KCH","561342","Cleistocalyx nervosum","Myrtaceae",0.6608,1.59,61.7,31.4,"together with 561343","KCH-561342",TRUE,FALSE,TRUE,FALSE,FALSE,1.40141927929105,0.104770816717398,0.104770816717398,1.40141927929105,0.919188125832968
"KCH","3300994","Cynometra malaccensis","Fabaceae-caesalpinioideae",0.79,5.8,78.8,39.8,"","KCH-3300994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KCH","530070","Cynometra malaccensis","Fabaceae-caesalpinioideae",0.79,5.49,110.9,34,"","KCH-530070",TRUE,FALSE,FALSE,FALSE,FALSE,0.430030774192663,0.115869721209971,0.115869721209971,0.430030774192663,0.466706235640506
"KCH","2000843","Cynometra malaccensis","Fabaceae-caesalpinioideae",0.79,4.4,59.8,36,"","KCH-2000843",TRUE,FALSE,TRUE,FALSE,FALSE,1.50487877304977,0.0116238402208225,0.0116238402208225,1.50487877304977,0.966231806640051
"KCH","1500340","Cynometra malaccensis","Fabaceae-caesalpinioideae",0.79,3.6,60,35.6,"","KCH-1500340",TRUE,FALSE,TRUE,FALSE,FALSE,2.79497824822423,0.026902669334364,0.026902669334364,2.79497824822423,0.970734776658627
"KCH","590186","Cynometra malaccensis","Fabaceae-caesalpinioideae",0.79,4.89,103.5,42,"","KCH-590186",FALSE,FALSE,TRUE,FALSE,FALSE,0.215077072133546,0.121653305079805,0.121653305079805,0.215077072133546,0.761495900357727
"KCH","30884","Dillenia reticulata","Dilleniaceae",0.61,2.6,41.7,34.6,"","KCH-30884",TRUE,FALSE,TRUE,FALSE,FALSE,3.5497454921009,0.0382440437528377,0.0382440437528377,3.5497454921009,0.653398369952388
"KCH","590342","Diospyros oblonga","Ebenaceae",0.75,3.9,37.1,28.2,"","KCH-590342",TRUE,FALSE,TRUE,FALSE,FALSE,1.50498105977717,0.0315632159367269,0.13242800518922,0.429959750693473,0.955958980761597
"KCH","2500646","Diospyros transitoria","Ebenaceae",0.84,3.9,48.3,32.4,"Plate 219","KCH-2500646",FALSE,FALSE,FALSE,TRUE,FALSE,0.645057660688406,0.01574219728749,0.01574219728749,0.645057660688406,0.961897196028911
"KCH","1601288","Dipterocarpus grandiflorus","Dipterocarpaceae",0.67,1.68,83.2,41.4,"Plate 720","KCH-1601288",TRUE,TRUE,TRUE,FALSE,FALSE,3.33457011433696,0.0224624824183862,0.0224624824183862,3.33457011433696,0.975352286278718
"KCH","2100963","Dipterocarpus grandiflorus","Dipterocarpaceae",0.67,1.71,23.2,18.4,"","KCH-2100963",FALSE,FALSE,FALSE,TRUE,FALSE,0.644980107388592,0.0882771809391765,0.0882771809391765,0.644980107388592,0.97569866899498
"KCH","1202018","Duabanga grandiflora","Lythraceae",0.379,2.4,56,31.8,"","KCH-1202018",TRUE,FALSE,TRUE,FALSE,FALSE,1.82940243834223,0.0730043297077997,0.0730043297077997,1.82940243834223,0.965393400650712
"KCH","501802","Duabanga grandiflora","Lythraceae",0.379,1.72,40.6,28.6,"","KCH-501802",TRUE,TRUE,TRUE,FALSE,FALSE,1.07499086163254,0.0317338234135452,0.0317338234135452,1.07499086163254,0.979500469094504
