"Tag","Site","ht","perim","area","d","iso.quo","ID"
"1147","BKT",1.42954097171717,3.34854015051603,0.708565916829042,1.03174898271375,0.794107139980148,"BKT-1147"
"1147","BKT",1.75204028667722,3.1254862579683,0.652122133401762,0.972822621534552,0.83888729529363,"BKT-1147"
"1147","BKT",1.96702499446991,3.11555016368183,0.631534275519191,0.954552959006817,0.817593243215238,"BKT-1147"
"1147","BKT",2.18203576442446,3.04323774197663,0.61432510689253,0.938915516758345,0.833559040667942,"BKT-1147"
"1147","BKT",2.39702811030534,3.00807529752646,0.600680763219572,0.928283628601234,0.834211517225756,"BKT-1147"
"1147","BKT",2.61201282016736,2.94179810114973,0.592693688180635,0.917475854629094,0.860625955377906,"BKT-1147"
"1147","BKT",3.04205193754902,2.75560662796741,0.561889247761493,0.874538060748612,0.929878366970984,"BKT-1147"
"1165","BKT",1.02590747694444,2.53752172416431,0.444138819429381,0.787546857961411,0.866780355144054,"BKT-1165"
"1165","BKT",1.24515403342105,2.42142424072931,0.441935764983314,0.767758344825849,0.94716849068824,"BKT-1165"
"1165","BKT",1.45848738923077,2.39267145503562,0.422622040461204,0.755895048567677,0.927675035847092,"BKT-1165"
"1165","BKT",1.67140517043689,2.34610000553187,0.408393354018546,0.741739350454494,0.932385452712022,"BKT-1165"
"1165","BKT",1.88774759556122,2.27709808378731,0.38836268027944,0.721159377102548,0.941204246753102,"BKT-1165"
"1165","BKT",2.21288813794521,2.13764618798244,0.339685647871583,0.674996208573941,0.934147406671216,"BKT-1165"
"1165","BKT",2.42787668294118,2.0527178285751,0.322974530822521,0.653266183318223,0.963207002803536,"BKT-1165"
"1165","BKT",2.64288851716216,2.02430982286504,0.315872081847757,0.644357829316901,0.968650577597919,"BKT-1165"
"1311","BKT",1.83807849798635,2.81555307953282,0.539271309014838,0.881721722603522,0.854849654841003,"BKT-1311"
"1311","BKT",2.05590758029661,2.69420495390216,0.514289943139287,0.851611362403137,0.890341537468004,"BKT-1311"
"1311","BKT",2.27159999944444,2.60266846561395,0.495548886165371,0.827812325455578,0.919302980378707,"BKT-1311"
"1311","BKT",2.4866826306087,2.50390771639475,0.471773666833918,0.796942583991167,0.945598823021492,"BKT-1311"
"1311","BKT",2.70150243134021,2.45660158572243,0.457228798570405,0.781803503129515,0.952081189906858,"BKT-1311"
"1311","BKT",3.02708933175676,2.31985408884744,0.411210254025947,0.738430659478536,0.960179566788465,"BKT-1311"
"1311","BKT",3.24208774956044,2.2903957079753,0.399059816787174,0.7288783378693,0.955931605015349,"BKT-1311"
"1311","BKT",3.45709143725352,2.27750780413073,0.393612976509334,0.72363448812446,0.953585248428572,"BKT-1311"
"1311","BKT",3.67207943012346,2.25570667530201,0.387112964498145,0.717974938387745,0.956053797108387,"BKT-1311"
"1311","BKT",3.8870724051049,2.24240599098979,0.379159253096574,0.711585236075608,0.947551957210908,"BKT-1311"
"1311","BKT",4.10209838925234,2.23233475946143,0.374031105423258,0.70950035183542,0.943189465516716,"BKT-1311"
"1311","BKT",4.31705991428571,2.23346662570712,0.375363494265323,0.710797502035926,0.945590200460203,"BKT-1311"
"1311","BKT",4.31705991428571,2.23346662570712,0.375363494265323,0.710797502035926,0.945590200460203,"BKT-1311"
"1311","BKT",4.74706717467742,2.17705016990213,0.355585984761278,0.692732121144187,0.942795767783495,"BKT-1311"
"1331","BKT",1.23009443316364,1.92689248453516,0.249080772557115,0.603481211371057,0.843014612099413,"BKT-1331"
"1331","BKT",1.44739923865922,1.75690255319436,0.230351212342347,0.556653435741625,0.937788749725744,"BKT-1331"
